timestamp,open,high,low,close,volume,number_of_trades
2026-07-29 16:30:00,0.765,0.765,0.763,0.763,18466.26,113
2026-07-29 16:31:00,0.763,0.763,0.763,0.763,0.0,0
2026-07-29 16:32:00,0.763,0.763,0.762,0.762,11220.28,48
2026-07-29 16:33:00,0.762,0.763,0.762,0.763,1270.24,3
2026-07-29 16:34:00,0.762,0.762,0.762,0.762,2784.52,40
2026-07-29 16:35:00,0.762,0.762,0.761,0.761,9311.25,16
2026-07-29 16:36:00,0.761,0.761,0.761,0.761,1136.59,11
2026-07-29 16:37:00,0.761,0.761,0.761,0.761,17.19,2
2026-07-29 16:38:00,0.76,0.761,0.76,0.761,1333.6,9
2026-07-29 16:39:00,0.761,0.761,0.76,0.76,150.4,5
2026-07-29 16:40:00,0.76,0.762,0.76,0.761,30788.53,76
2026-07-29 16:41:00,0.76,0.76,0.76,0.76,306.05,2
2026-07-29 16:42:00,0.761,0.761,0.761,0.761,710.9,3
2026-07-29 16:43:00,0.76,0.76,0.76,0.76,10327.0,46
2026-07-29 16:44:00,0.759,0.759,0.759,0.759,9952.66,48
2026-07-29 16:45:00,0.759,0.759,0.759,0.759,2435.24,10
2026-07-29 16:46:00,0.759,0.759,0.759,0.759,21.07,3
2026-07-29 16:47:00,0.759,0.759,0.759,0.759,90.57,2
2026-07-29 16:48:00,0.76,0.76,0.759,0.759,3260.04,37
2026-07-29 16:49:00,0.758,0.758,0.758,0.758,126.37,11
2026-07-29 16:50:00,0.757,0.758,0.757,0.757,5040.72,19
2026-07-29 16:51:00,0.757,0.758,0.756,0.756,6538.17,35
2026-07-29 16:52:00,0.756,0.759,0.756,0.758,26309.83,40
